Прибор: ;Hydra-L (04); ; Интервал: ;2024-09-05 00:00:00; / ;2024-09-05 23:45:00;
Date;BME280_temp;BME280_pressure;BME280_humidity;
2024-09-05 03:45:02;30.03;758.82;37.72;
2024-09-05 03:46:02;30.02;758.84;37.71;
2024-09-05 03:47:01;30.01;758.83;37.71;
2024-09-05 03:48:00;30.01;758.85;37.71;
2024-09-05 03:49:00;30;758.82;37.71;
2024-09-05 03:50:02;30;758.83;37.71;
2024-09-05 03:51:02;30;758.84;37.71;
2024-09-05 03:52:02;30;758.84;37.71;
2024-09-05 03:53:00;29.99;758.85;37.71;
2024-09-05 03:54:00;30;758.88;37.71;
2024-09-05 03:55:02;29.98;758.85;37.71;
2024-09-05 03:56:00;29.98;758.89;37.71;
2024-09-05 03:57:02;29.96;758.89;37.7;
2024-09-05 03:58:02;29.96;758.88;37.71;
2024-09-05 03:59:02;29.96;758.88;37.71;
2024-09-05 04:00:01;29.96;758.93;37.71;
2024-09-05 04:01:01;29.96;758.91;37.71;
2024-09-05 04:02:01;29.97;758.92;37.71;
2024-09-05 04:03:01;29.97;758.94;37.7;
2024-09-05 04:04:01;29.98;758.92;37.7;
2024-09-05 04:05:01;29.98;758.92;37.7;
2024-09-05 04:06:01;29.98;758.93;37.69;
2024-09-05 04:07:01;29.99;758.97;37.69;
2024-09-05 04:08:01;29.98;758.97;37.69;
2024-09-05 04:09:01;29.97;758.96;37.69;
2024-09-05 04:10:01;29.98;758.97;37.69;
2024-09-05 04:11:01;29.98;758.98;37.69;
2024-09-05 04:12:03;29.97;758.98;37.69;
2024-09-05 04:13:03;29.96;758.97;37.69;
2024-09-05 04:14:02;29.97;759.02;37.69;
2024-09-05 04:15:03;29.99;759;37.68;
2024-09-05 04:16:02;29.99;758.97;37.68;
2024-09-05 04:17:04;29.99;759;37.67;
2024-09-05 04:18:02;29.99;758.96;37.68;
2024-09-05 04:19:03;29.99;758.96;37.67;
2024-09-05 04:20:02;29.99;758.99;37.67;
2024-09-05 04:21:04;30.01;759.04;37.66;
2024-09-05 04:22:02;30.01;758.99;37.66;
2024-09-05 04:23:02;30.04;759.07;37.66;
2024-09-05 04:24:03;30.04;759.05;37.65;
2024-09-05 04:25:02;30.02;759.04;37.64;
2024-09-05 04:26:02;30.04;759.09;37.63;
2024-09-05 04:27:02;30.04;759.09;37.62;
2024-09-05 04:28:03;30.01;759.13;37.63;
2024-09-05 04:29:03;30.01;759.14;37.62;
2024-09-05 04:30:03;29.98;759.13;37.62;
2024-09-05 04:31:02;30;759.13;37.62;
2024-09-05 04:32:02;29.99;759.15;37.61;
2024-09-05 04:33:05;29.98;759.13;37.61;
2024-09-05 04:34:03;29.97;759.15;37.61;
2024-09-05 04:35:06;29.98;759.17;37.61;
2024-09-05 04:36:03;29.96;759.14;37.6;
2024-09-05 04:37:05;29.96;759.14;37.6;
2024-09-05 04:38:03;29.95;759.19;37.6;
2024-09-05 04:39:05;29.97;759.17;37.59;
2024-09-05 04:40:05;29.97;759.16;37.59;
2024-09-05 04:41:05;29.98;759.19;37.59;
2024-09-05 04:42:05;29.98;759.19;37.58;
2024-09-05 04:43:02;30;759.2;37.58;
2024-09-05 04:44:03;30;759.2;37.57;
2024-09-05 04:46:05;30.01;759.2;37.57;
2024-09-05 04:46:11;30;759.2;37.57;
2024-09-05 04:47:04;30.01;759.21;37.56;
2024-09-05 04:48:04;30;759.22;37.56;
2024-09-05 04:49:04;30.02;759.21;37.55;
2024-09-05 04:50:06;30.01;759.22;37.55;
2024-09-05 04:51:03;30;759.2;37.55;
2024-09-05 04:52:06;29.99;759.21;37.54;
2024-09-05 04:53:03;29.98;759.23;37.54;
2024-09-05 04:54:06;29.98;759.27;37.54;
2024-09-05 04:55:07;29.99;759.28;37.54;
2024-09-05 04:56:05;29.99;759.27;37.52;
2024-09-05 04:57:06;29.99;759.3;37.53;
2024-09-05 04:58:05;30.01;759.33;37.53;
2024-09-05 04:59:06;29.98;759.32;37.51;
2024-09-05 05:00:06;29.99;759.34;37.51;
2024-09-05 05:01:07;29.98;759.31;37.52;
2024-09-05 05:02:04;29.97;759.34;37.51;
2024-09-05 05:03:06;29.98;759.35;37.51;
2024-09-05 05:04:04;29.97;759.32;37.51;
2024-09-05 05:05:07;29.98;759.33;37.5;
2024-09-05 05:06:07;29.99;759.34;37.49;
2024-09-05 05:07:04;29.99;759.35;37.49;
2024-09-05 05:08:06;29.99;759.33;37.48;
2024-09-05 05:09:08;29.98;759.35;37.49;
2024-09-05 05:10:07;29.98;759.34;37.48;
2024-09-05 05:11:05;29.99;759.36;37.48;
2024-09-05 05:12:05;29.98;759.36;37.48;
2024-09-05 05:13:05;29.96;759.37;37.46;
2024-09-05 05:14:05;29.97;759.39;37.48;
2024-09-05 05:15:08;29.99;759.4;37.45;
2024-09-05 05:16:06;30.02;759.43;37.46;
2024-09-05 05:17:06;30;759.4;37.44;
2024-09-05 05:18:05;30.02;759.43;37.45;
2024-09-05 05:19:05;30;759.41;37.44;
2024-09-05 05:20:08;30;759.43;37.43;
2024-09-05 05:21:05;30;759.44;37.43;
2024-09-05 05:22:05;29.99;759.42;37.42;
2024-09-05 05:23:08;29.98;759.41;37.42;
2024-09-05 05:24:05;29.97;759.44;37.42;
2024-09-05 05:25:09;29.97;759.42;37.41;
2024-09-05 05:26:07;29.98;759.43;37.41;
2024-09-05 05:27:07;29.95;759.39;37.4;
2024-09-05 05:28:07;29.96;759.41;37.4;
2024-09-05 05:29:07;29.96;759.39;37.41;
2024-09-05 05:30:07;29.95;759.4;37.39;
2024-09-05 05:31:07;29.95;759.39;37.39;
2024-09-05 05:32:07;29.95;759.41;37.39;
2024-09-05 05:33:07;29.96;759.39;37.39;
2024-09-05 05:34:09;29.96;759.4;37.38;
2024-09-05 05:35:09;29.97;759.42;37.38;
2024-09-05 05:36:09;29.97;759.42;37.37;
2024-09-05 05:37:09;29.98;759.4;37.36;
2024-09-05 05:38:07;29.99;759.43;37.36;
2024-09-05 05:39:09;29.99;759.43;37.35;
2024-09-05 05:40:10;29.99;759.43;37.35;
2024-09-05 05:41:09;29.99;759.44;37.34;
2024-09-05 05:42:10;29.98;759.44;37.34;
2024-09-05 05:43:09;29.98;759.45;37.33;
2024-09-05 05:44:09;29.97;759.44;37.34;
2024-09-05 05:45:08;29.96;759.44;37.32;
2024-09-05 05:46:08;29.96;759.45;37.32;
2024-09-05 05:47:08;29.96;759.44;37.32;
2024-09-05 05:48:09;29.97;759.45;37.31;
2024-09-05 05:49:10;29.97;759.43;37.31;
2024-09-05 05:50:09;29.99;759.45;37.3;
2024-09-05 05:51:09;30;759.46;37.29;
2024-09-05 05:52:09;30.02;759.5;37.29;
